X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,Y
"9,98Е-04","0,00Е+00","4,53Е-01","0,00Е+00","1,07Е-01","5,22Е-01","4,34Е-01","3,07Е-01","1,74Е-01","4,03Е-01","6,49Е-01","9,66Е-01","1,99Е-01","9,96Е-07","0,00Е+00","4,53Е-04","0,00Е+00","1,07Е-04","5,21Е-04","4,33Е-04","3,06Е-04","1,74Е-04","4,02Е-04","6,48Е-04","9,64Е-04","1,99Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,06Е-01","0,00Е+00","4,85Е-02","2,37Е-01","1,97Е-01","1,39Е-01","7,89Е-02","1,83Е-01","2,94Е-01","4,38Е-01","9,02Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,14Е-02","5,59Е-02","4,64Е-02","3,28Е-02","1,86Е-02","4,31Е-02","6,94Е-02","1,03Е-01","2,13Е-02","2,73Е-01","2,26Е-01","1,60Е-01","9,08Е-02","2,10Е-01","3,39Е-01","5,04Е-01","1,04Е-01","1,88Е-01","1,33Е-01","7,54Е-02","1,75Е-01","2,81Е-01","4,19Е-01","8,63Е-02","9,41Е-02","5,33Е-02","1,24Е-01","1,99Е-01","2,96Е-01","6,10Е-02","3,02Е-02","7,00Е-02","1,13Е-01","1,68Е-01","3,46Е-02","1,62Е-01","2,61Е-01","3,89Е-01","8,01Е-02","4,21Е-01","6,27Е-01","1,29Е-01","9,32Е-01","1,92Е-01","3,96Е-02","2,14Е+01"
"1,07Е-03","0,00Е+00","4,53Е-01","0,00Е+00","1,07Е-01","5,21Е-01","7,37Е-01","2,66Е-01","1,74Е-01","4,03Е-01","6,49Е-01","9,41Е-01","2,83Е-01","1,15Е-06","0,00Е+00","4,85Е-04","0,00Е+00","1,15Е-04","5,57Е-04","7,89Е-04","2,84Е-04","1,86Е-04","4,31Е-04","6,94Е-04","1,01Е-03","3,02Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,06Е-01","0,00Е+00","4,85Е-02","2,36Е-01","3,34Е-01","1,21Е-01","7,89Е-02","1,83Е-01","2,94Е-01","4,27Е-01","1,28Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,14Е-02","5,57Е-02","7,89Е-02","2,84Е-02","1,86Е-02","4,31Е-02","6,94Е-02","1,01Е-01","3,02Е-02","2,71Е-01","3,84Е-01","1,38Е-01","9,06Е-02","2,10Е-01","3,38Е-01","4,90Е-01","1,47Е-01","5,44Е-01","1,96Е-01","1,28Е-01","2,97Е-01","4,79Е-01","6,94Е-01","2,08Е-01","7,06Е-02","4,62Е-02","1,07Е-01","1,72Е-01","2,50Е-01","7,51Е-02","3,02Е-02","7,00Е-02","1,13Е-01","1,64Е-01","4,91Е-02","1,62Е-01","2,61Е-01","3,79Е-01","1,14Е-01","4,21Е-01","6,11Е-01","1,83Е-01","8,86Е-01","2,66Е-01","7,98Е-02","2,00Е+01"
"9,08Е-04","0,00Е+00","4,53Е-01","0,00Е+00","1,07Е-01","4,94Е-01","4,42Е-01","2,69Е-01","1,74Е-01","4,03Е-01","6,49Е-01","9,75Е-01","2,36Е-01","8,24Е-07","0,00Е+00","4,12Е-04","0,00Е+00","9,71Е-05","4,49Е-04","4,01Е-04","2,44Е-04","1,58Е-04","3,65Е-04","5,89Е-04","8,85Е-04","2,14Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,06Е-01","0,00Е+00","4,85Е-02","2,24Е-01","2,00Е-01","1,22Е-01","7,89Е-02","1,83Е-01","2,94Е-01","4,42Е-01","1,07Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,14Е-02","5,29Е-02","4,73Е-02","2,88Е-02","1,86Е-02","4,31Е-02","6,94Е-02","1,04Е-01","2,52Е-02","2,44Е-01","2,18Е-01","1,33Е-01","8,59Е-02","1,99Е-01","3,21Е-01","4,82Е-01","1,16Е-01","1,95Е-01","1,19Е-01","7,68Е-02","1,78Е-01","2,87Е-01","4,31Е-01","1,04Е-01","7,25Е-02","4,68Е-02","1,08Е-01","1,75Е-01","2,63Е-01","6,34Е-02","3,02Е-02","7,00Е-02","1,13Е-01","1,70Е-01","4,10Е-02","1,62Е-01","2,61Е-01","3,93Е-01","9,49Е-02","4,21Е-01","6,33Е-01","1,53Е-01","9,50Е-01","2,30Е-01","5,55Е-02","2,08Е+01"
"5,64Е-04","0,00Е+00","4,53Е-01","0,00Е+00","1,07Е-01","5,12Е-01","5,23Е-01","3,53Е-01","1,74Е-01","4,03Е-01","6,49Е-01","9,74Е-01","2,93Е-01","3,18Е-07","0,00Е+00","2,56Е-04","0,00Е+00","6,03Е-05","2,88Е-04","2,95Е-04","1,99Е-04","9,80Е-05","2,27Е-04","3,66Е-04","5,49Е-04","1,65Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,06Е-01","0,00Е+00","4,85Е-02","2,32Е-01","2,37Е-01","1,60Е-01","7,89Е-02","1,83Е-01","2,94Е-01","4,41Е-01","1,33Е-01","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,14Е-02","5,48Е-02","5,60Е-02","3,78Е-02","1,86Е-02","4,31Е-02","6,94Е-02","1,04Е-01","3,13Е-02","2,62Е-01","2,68Е-01","1,81Е-01","8,90Е-02","2,06Е-01","3,32Е-01","4,98Е-01","1,50Е-01","2,74Е-01","1,85Е-01","9,10Е-02","2,11Е-01","3,40Е-01","5,09Е-01","1,53Е-01","1,25Е-01","6,14Е-02","1,42Е-01","2,29Е-01","3,44Е-01","1,03Е-01","3,02Е-02","7,00Е-02","1,13Е-01","1,69Е-01","5,09Е-02","1,62Е-01","2,61Е-01","3,92Е-01","1,18Е-01","4,21Е-01","6,32Е-01","1,90Е-01","9,48Е-01","2,85Е-01","8,57Е-02","2,12Е+01"
"8,72Е-04","0,00Е+00","4,53Е-01","0,00Е+00","1,07Е-01","4,43Е-01","3,47Е-01","3,07Е-01","1,74Е-01","4,03Е-01","6,49Е-01","9,98Е-01","2,03Е-01","7,60Е-07","0,00Е+00","3,95Е-04","0,00Е+00","9,33Е-05","3,86Е-04","3,03Е-04","2,67Е-04","1,52Е-04","3,51Е-04","5,66Е-04","8,70Е-04","1,77Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,06Е-01","0,00Е+00","4,85Е-02","2,01Е-01","1,57Е-01","1,39Е-01","7,89Е-02","1,83Е-01","2,94Е-01","4,52Е-01","9,22Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,14Е-02","4,74Е-02","3,71Е-02","3,28Е-02","1,86Е-02","4,31Е-02","6,94Е-02","1,07Е-01","2,18Е-02","1,96Е-01","1,54Е-01","1,36Е-01","7,71Е-02","1,78Е-01","2,88Е-01","4,42Е-01","9,01Е-02","1,20Е-01","1,06Е-01","6,04Е-02","1,40Е-01","2,25Е-01","3,46Е-01","7,06Е-02","9,41Е-02","5,33Е-02","1,24Е-01","1,99Е-01","3,06Е-01","6,24Е-02","3,02Е-02","7,00Е-02","1,13Е-01","1,74Е-01","3,54Е-02","1,62Е-01","2,61Е-01","4,02Е-01","8,19Е-02","4,21Е-01","6,48Е-01","1,32Е-01","9,96Е-01","2,03Е-01","4,14Е-02","2,03Е+01"
"3,91Е-04","2,50Е-01","1,61Е-01","0,00Е+00","8,44Е-02","6,07Е-01","3,15Е-01","3,88Е-01","1,30Е-01","1,79Е-01","6,81Е-01","1,00Е+00","9,82Е-02","1,53Е-07","9,78Е-05","6,31Е-05","0,00Е+00","3,30Е-05","2,37Е-04","1,23Е-04","1,52Е-04","5,10Е-05","7,02Е-05","2,66Е-04","3,91Е-04","3,84Е-05","6,25Е-02","4,03Е-02","0,00Е+00","2,11Е-02","1,52Е-01","7,88Е-02","9,71Е-02","3,26Е-02","4,48Е-02","1,70Е-01","2,50Е-01","2,46Е-02","2,60Е-02","0,00Е+00","1,36Е-02","9,78Е-02","5,08Е-02","6,26Е-02","2,10Е-02","2,89Е-02","1,10Е-01","1,61Е-01","1,58Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,12Е-03","5,12Е-02","2,66Е-02","3,28Е-02","1,10Е-02","1,51Е-02","5,74Е-02","8,44Е-02","8,29Е-03","3,68Е-01","1,91Е-01","2,36Е-01","7,91Е-02","1,09Е-01","4,13Е-01","6,07Е-01","5,96Е-02","9,93Е-02","1,22Е-01","4,11Е-02","5,65Е-02","2,15Е-01","3,15Е-01","3,10Е-02","1,51Е-01","5,07Е-02","6,97Е-02","2,64Е-01","3,88Е-01","3,82Е-02","1,70Е-02","2,34Е-02","8,88Е-02","1,30Е-01","1,28Е-02","3,22Е-02","1,22Е-01","1,79Е-01","1,76Е-02","4,64Е-01","6,81Е-01","6,69Е-02","1,00Е+00","9,82Е-02","9,65Е-03","2,80Е+01"
"4,30Е-04","2,50Е-01","1,61Е-01","0,00Е+00","8,44Е-02","5,86Е-01","6,95Е-01","3,88Е-01","1,30Е-01","1,79Е-01","6,81Е-01","9,97Е-01","1,51Е-01","1,85Е-07","1,08Е-04","6,94Е-05","0,00Е+00","3,63Е-05","2,52Е-04","2,99Е-04","1,67Е-04","5,61Е-05","7,72Е-05","2,93Е-04","4,29Е-04","6,52Е-05","6,25Е-02","4,03Е-02","0,00Е+00","2,11Е-02","1,46Е-01","1,74Е-01","9,71Е-02","3,26Е-02","4,48Е-02","1,70Е-01","2,49Е-01","3,79Е-02","2,60Е-02","0,00Е+00","1,36Е-02","9,45Е-02","1,12Е-01","6,26Е-02","2,10Е-02","2,89Е-02","1,10Е-01","1,61Е-01","2,44Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,12Е-03","4,94Е-02","5,86Е-02","3,28Е-02","1,10Е-02","1,51Е-02","5,74Е-02","8,41Е-02","1,28Е-02","3,43Е-01","4,07Е-01","2,28Е-01","7,64Е-02","1,05Е-01","3,99Е-01","5,84Е-01","8,88Е-02","4,83Е-01","2,70Е-01","9,07Е-02","1,25Е-01","4,73Е-01","6,93Е-01","1,05Е-01","1,51Е-01","5,07Е-02","6,97Е-02","2,64Е-01","3,87Е-01","5,88Е-02","1,70Е-02","2,34Е-02","8,88Е-02","1,30Е-01","1,98Е-02","3,22Е-02","1,22Е-01","1,79Е-01","2,72Е-02","4,64Е-01","6,79Е-01","1,03Е-01","9,94Е-01","1,51Е-01","2,29Е-02","2,39Е+01"
"3,40Е-04","2,50Е-01","1,61Е-01","0,00Е+00","8,44Е-02","5,25Е-01","3,02Е-01","3,88Е-01","1,30Е-01","1,79Е-01","6,81Е-01","1,00Е+00","1,38Е-01","1,16Е-07","8,51Е-05","5,49Е-05","0,00Е+00","2,87Е-05","1,79Е-04","1,03Е-04","1,32Е-04","4,44Е-05","6,10Е-05","2,32Е-04","3,40Е-04","4,68Е-05","6,25Е-02","4,03Е-02","0,00Е+00","2,11Е-02","1,31Е-01","7,54Е-02","9,71Е-02","3,26Е-02","4,48Е-02","1,70Е-01","2,50Е-01","3,44Е-02","2,60Е-02","0,00Е+00","1,36Е-02","8,47Е-02","4,87Е-02","6,26Е-02","2,10Е-02","2,89Е-02","1,10Е-01","1,61Е-01","2,22Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,12Е-03","4,43Е-02","2,55Е-02","3,28Е-02","1,10Е-02","1,51Е-02","5,74Е-02","8,44Е-02","1,16Е-02","2,76Е-01","1,58Е-01","2,04Е-01","6,85Е-02","9,42Е-02","3,58Е-01","5,25Е-01","7,23Е-02","9,11Е-02","1,17Е-01","3,94Е-02","5,41Е-02","2,05Е-01","3,02Е-01","4,15Е-02","1,51Е-01","5,07Е-02","6,97Е-02","2,64Е-01","3,88Е-01","5,35Е-02","1,70Е-02","2,34Е-02","8,88Е-02","1,30Е-01","1,80Е-02","3,22Е-02","1,22Е-01","1,79Е-01","2,47Е-02","4,64Е-01","6,81Е-01","9,37Е-02","1,00Е+00","1,38Е-01","1,90Е-02","2,48Е+01"
"3,28Е-04","2,50Е-01","1,61Е-01","0,00Е+00","8,44Е-02","4,99Е-01","4,51Е-01","3,88Е-01","1,30Е-01","1,79Е-01","6,81Е-01","9,84Е-01","1,59Е-01","1,08Е-07","8,20Е-05","5,29Е-05","0,00Е+00","2,77Е-05","1,64Е-04","1,48Е-04","1,27Е-04","4,28Е-05","5,89Е-05","2,23Е-04","3,23Е-04","5,23Е-05","6,25Е-02","4,03Е-02","0,00Е+00","2,11Е-02","1,25Е-01","1,13Е-01","9,71Е-02","3,26Е-02","4,48Е-02","1,70Е-01","2,46Е-01","3,99Е-02","2,60Е-02","0,00Е+00","1,36Е-02","8,05Е-02","7,28Е-02","6,26Е-02","2,10Е-02","2,89Е-02","1,10Е-01","1,59Е-01","2,57Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","7,12Е-03","4,21Е-02","3,81Е-02","3,28Е-02","1,10Е-02","1,51Е-02","5,74Е-02","8,30Е-02","1,35Е-02","2,49Е-01","2,25Е-01","1,94Е-01","6,51Е-02","8,96Е-02","3,40Е-01","4,91Е-01","7,96Е-02","2,03Е-01","1,75Е-01","5,88Е-02","8,09Е-02","3,07Е-01","4,44Е-01","7,19Е-02","1,51Е-01","5,07Е-02","6,97Е-02","2,64Е-01","3,82Е-01","6,19Е-02","1,70Е-02","2,34Е-02","8,88Е-02","1,28Е-01","2,08Е-02","3,22Е-02","1,22Е-01","1,77Е-01","2,86Е-02","4,64Е-01","6,70Е-01","1,09Е-01","9,69Е-01","1,57Е-01","2,54Е-02","2,29Е+01"
"4,98Е-04","0,00Е+00","1,48Е-01","0,00Е+00","1,32Е-01","5,42Е-01","4,64Е-01","3,32Е-01","8,70Е-02","1,15Е-01","6,28Е-01","1,00Е+00","2,18Е-01","2,48Е-07","0,00Е+00","7,35Е-05","0,00Е+00","6,55Е-05","2,70Е-04","2,31Е-04","1,65Е-04","4,33Е-05","5,70Е-05","3,12Е-04","4,98Е-04","1,08Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,18Е-02","0,00Е+00","1,95Е-02","8,00Е-02","6,86Е-02","4,90Е-02","1,28Е-02","1,69Е-02","9,27Е-02","1,48Е-01","3,22Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,73Е-02","7,14Е-02","6,12Е-02","4,37Е-02","1,15Е-02","1,51Е-02","8,27Е-02","1,32Е-01","2,87Е-02","2,94Е-01","2,52Е-01","1,80Е-01","4,71Е-02","6,20Е-02","3,40Е-01","5,42Е-01","1,18Е-01","2,16Е-01","1,54Е-01","4,04Е-02","5,32Е-02","2,92Е-01","4,64Е-01","1,01Е-01","1,10Е-01","2,89Е-02","3,80Е-02","2,08Е-01","3,32Е-01","7,23Е-02","7,56Е-03","9,96Е-03","5,46Е-02","8,70Е-02","1,89Е-02","1,31Е-02","7,19Е-02","1,15Е-01","2,49Е-02","3,94Е-01","6,28Е-01","1,37Е-01","1,00Е+00","2,18Е-01","4,74Е-02","2,39Е+01"
"5,74Е-04","0,00Е+00","1,48Е-01","0,00Е+00","1,32Е-01","5,88Е-01","5,48Е-01","3,01Е-01","8,70Е-02","1,15Е-01","6,28Е-01","9,88Е-01","1,32Е-01","3,29Е-07","0,00Е+00","8,47Е-05","0,00Е+00","7,55Е-05","3,37Е-04","3,14Е-04","1,73Е-04","4,99Е-05","6,57Е-05","3,60Е-04","5,67Е-04","7,60Е-05","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,18Е-02","0,00Е+00","1,95Е-02","8,69Е-02","8,09Е-02","4,44Е-02","1,28Е-02","1,69Е-02","9,27Е-02","1,46Е-01","1,96Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,73Е-02","7,74Е-02","7,21Е-02","3,96Е-02","1,15Е-02","1,51Е-02","8,27Е-02","1,30Е-01","1,74Е-02","3,46Е-01","3,22Е-01","1,77Е-01","5,11Е-02","6,73Е-02","3,69Е-01","5,81Е-01","7,79Е-02","3,00Е-01","1,65Е-01","4,76Е-02","6,27Е-02","3,44Е-01","5,42Е-01","7,26Е-02","9,05Е-02","2,62Е-02","3,44Е-02","1,89Е-01","2,97Е-01","3,98Е-02","7,56Е-03","9,96Е-03","5,46Е-02","8,59Е-02","1,15Е-02","1,31Е-02","7,19Е-02","1,13Е-01","1,52Е-02","3,94Е-01","6,20Е-01","8,31Е-02","9,77Е-01","1,31Е-01","1,75Е-02","2,66Е+01"
"5,12Е-04","0,00Е+00","1,48Е-01","0,00Е+00","1,32Е-01","4,70Е-01","4,35Е-01","3,00Е-01","8,70Е-02","1,15Е-01","6,28Е-01","9,98Е-01","3,07Е-01","2,62Е-07","0,00Е+00","7,56Е-05","0,00Е+00","6,74Е-05","2,41Е-04","2,23Е-04","1,54Е-04","4,45Е-05","5,86Е-05","3,21Е-04","5,11Е-04","1,57Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,18Е-02","0,00Е+00","1,95Е-02","6,95Е-02","6,42Е-02","4,43Е-02","1,28Е-02","1,69Е-02","9,27Е-02","1,47Е-01","4,54Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,73Е-02","6,19Е-02","5,72Е-02","3,95Е-02","1,15Е-02","1,51Е-02","8,27Е-02","1,31Е-01","4,04Е-02","2,21Е-01","2,04Е-01","1,41Е-01","4,09Е-02","5,38Е-02","2,95Е-01","4,69Е-01","1,44Е-01","1,89Е-01","1,30Е-01","3,78Е-02","4,98Е-02","2,73Е-01","4,34Е-01","1,33Е-01","8,99Е-02","2,61Е-02","3,43Е-02","1,88Е-01","2,99Е-01","9,21Е-02","7,56Е-03","9,96Е-03","5,46Е-02","8,68Е-02","2,67Е-02","1,31Е-02","7,19Е-02","1,14Е-01","3,52Е-02","3,94Е-01","6,26Е-01","1,93Е-01","9,95Е-01","3,06Е-01","9,43Е-02","2,25Е+01"
"7,33Е-04","0,00Е+00","1,48Е-01","0,00Е+00","1,32Е-01","4,91Е-01","5,55Е-01","2,38Е-01","8,70Е-02","1,15Е-01","6,28Е-01","9,96Е-01","1,85Е-01","5,37Е-07","0,00Е+00","1,08Е-04","0,00Е+00","9,65Е-05","3,59Е-04","4,07Е-04","1,74Е-04","6,37Е-05","8,39Е-05","4,60Е-04","7,29Е-04","1,36Е-04","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","2,18Е-02","0,00Е+00","1,95Е-02","7,25Е-02","8,20Е-02","3,52Е-02","1,28Е-02","1,69Е-02","9,27Е-02","1,47Е-01","2,74Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,73Е-02","6,46Е-02","7,31Е-02","3,14Е-02","1,15Е-02","1,51Е-02","8,27Е-02","1,31Е-01","2,44Е-02","2,41Е-01","2,72Е-01","1,17Е-01","4,27Е-02","5,62Е-02","3,08Е-01","4,88Е-01","9,08Е-02","3,08Е-01","1,32Е-01","4,83Е-02","6,36Е-02","3,48Е-01","5,53Е-01","1,03Е-01","5,67Е-02","2,07Е-02","2,73Е-02","1,49Е-01","2,37Е-01","4,41Е-02","7,56Е-03","9,96Е-03","5,46Е-02","8,66Е-02","1,61Е-02","1,31Е-02","7,19Е-02","1,14Е-01","2,12Е-02","3,94Е-01","6,25Е-01","1,16Е-01","9,91Е-01","1,84Е-01","3,43Е-02","2,22Е+01"
"5,65Е-04","0,00Е+00","1,08Е-01","0,00Е+00","2,14Е-01","6,60Е-01","8,59Е-01","2,08Е-01","4,35Е-02","1,58Е-01","5,53Е-01","1,00Е+00","1,04Е-01","3,19Е-07","0,00Е+00","6,11Е-05","0,00Е+00","1,21Е-04","3,73Е-04","4,85Е-04","1,18Е-04","2,46Е-05","8,95Е-05","3,13Е-04","5,65Е-04","5,88Е-05","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,17Е-02","0,00Е+00","2,31Е-02","7,14Е-02","9,29Е-02","2,25Е-02","4,70Е-03","1,71Е-02","5,98Е-02","1,08Е-01","1,12Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,58Е-02","1,41Е-01","1,84Е-01","4,46Е-02","9,30Е-03","3,39Е-02","1,18Е-01","2,14Е-01","2,23Е-02","4,36Е-01","5,67Е-01","1,38Е-01","2,87Е-02","1,05Е-01","3,65Е-01","6,60Е-01","6,87Е-02","7,38Е-01","1,79Е-01","3,73Е-02","1,36Е-01","4,75Е-01","8,59Е-01","8,94Е-02","4,34Е-02","9,06Е-03","3,30Е-02","1,15Е-01","2,08Е-01","2,17Е-02","1,89Е-03","6,89Е-03","2,41Е-02","4,35Е-02","4,52Е-03","2,51Е-02","8,76Е-02","1,58Е-01","1,65Е-02","3,06Е-01","5,53Е-01","5,75Е-02","1,00Е+00","1,04Е-01","1,08Е-02","2,36Е+01"
"5,25Е-04","0,00Е+00","1,08Е-01","0,00Е+00","2,14Е-01","6,74Е-01","6,20Е-01","2,08Е-01","4,35Е-02","1,58Е-01","5,53Е-01","9,98Е-01","1,10Е-01","2,76Е-07","0,00Е+00","5,68Е-05","0,00Е+00","1,12Е-04","3,54Е-04","3,25Е-04","1,09Е-04","2,28Е-05","8,31Е-05","2,90Е-04","5,24Е-04","5,75Е-05","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,17Е-02","0,00Е+00","2,31Е-02","7,29Е-02","6,70Е-02","2,25Е-02","4,70Е-03","1,71Е-02","5,98Е-02","1,08Е-01","1,18Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,58Е-02","1,44Е-01","1,33Е-01","4,45Е-02","9,30Е-03","3,39Е-02","1,18Е-01","2,14Е-01","2,34Е-02","4,54Е-01","4,18Е-01","1,40Е-01","2,93Е-02","1,07Е-01","3,73Е-01","6,73Е-01","7,38Е-02","3,84Е-01","1,29Е-01","2,70Е-02","9,82Е-02","3,43Е-01","6,19Е-01","6,79Е-02","4,32Е-02","9,03Е-03","3,29Е-02","1,15Е-01","2,07Е-01","2,28Е-02","1,89Е-03","6,89Е-03","2,41Е-02","4,34Е-02","4,76Е-03","2,51Е-02","8,76Е-02","1,58Е-01","1,74Е-02","3,06Е-01","5,52Е-01","6,06Е-02","9,96Е-01","1,09Е-01","1,20Е-02","2,87Е+01"
"4,55Е-04","0,00Е+00","1,08Е-01","0,00Е+00","2,14Е-01","5,47Е-01","6,51Е-01","1,78Е-01","4,35Е-02","1,58Е-01","5,53Е-01","9,88Е-01","1,95Е-01","2,07Е-07","0,00Е+00","4,92Е-05","0,00Е+00","9,75Е-05","2,49Е-04","2,96Е-04","8,13Е-05","1,98Е-05","7,21Е-05","2,52Е-04","4,50Е-04","8,90Е-05","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","1,17Е-02","0,00Е+00","2,31Е-02","5,92Е-02","7,04Е-02","1,93Е-02","4,70Е-03","1,71Е-02","5,98Е-02","1,07Е-01","2,11Е-02","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","0,00Е+00","4,58Е-02","1,17Е-01","1,39Е-01","3,82Е-02","9,30Е-03","3,39Е-02","1,18Е-01","2,11Е-01","4,18Е-02","2,99Е-01","3,56Е-01","9,77Е-02","2,38Е-02","8,67Е-02","3,03Е-01","5,41Е-01","1,07Е-01","4,24Е-01","1,16Е-01","2,83Е-02","1,03Е-01","3,60Е-01","6,43Е-01","1,27Е-01","3,19Е-02","7,76Е-03","2,83Е-02","9,87Е-02","1,76Е-01","3,49Е-02","1,89Е-03","6,89Е-03","2,41Е-02","4,30Е-02","8,49Е-03","2,51Е-02","8,76Е-02","1,57Е-01","3,09Е-02","3,06Е-01","5,47Е-01","1,08Е-01","9,76Е-01","1,93Е-01","3,82Е-02","2,26Е+01"
